ID,n_clicks,n_visitas,monto_compras,monto_descuentos,dias_primera_compra,info_perfil
6BJb5hIe,533.0,71.0,627.3,180.2,109.0,143.0
iztEvQmP,256.0,76.0,618.3,195.1,265.0,52.0
rQuTj04W,273.0,54.0,783.3,151.5,237.0,162.0
iA2DSHae,366.0,73.0,943.9,95.2,271.0,114.0
iirSquzC,252.0,67.0,688.3,133.0,141.0,208.0
cVgpQ70D,401.0,91.0,762.3,131.5,183.0,106.0
lqjhc4Ta,262.0,120.0,946.9,235.1,261.0,186.0
N9tgpBLg,311.0,107.0,653.6,201.7,168.0,182.0
lFwymygp,529.0,116.0,430.3,49.3,174.0,179.0
9LAkjJNx,292.0,99.0,467.1,168.5,107.0,202.0
imHMGKMZ,298.0,126.0,432.8,223.7,149.0,200.0
90OKvBOe,373.0,42.0,704.6,117.5,214.0,171.0
KqnfMDko,426.0,81.0,763.7,72.6,225.0,206.0
gRYHeqFe,395.0,119.0,468.2,144.1,201.0,204.0
FvYvK28d,265.0,55.0,738.9,137.2,207.0,29.0
0MLk7QRH,361.0,76.0,556.5,164.1,190.0,163.0
AWTJFFFW,366.0,115.0,372.2,103.6,179.0,170.0
E0EnDXle,504.0,76.0,531.6,138.6,72.0,230.0
JTwgck8u,515.0,56.0,764.1,196.3,179.0,198.0
DfPy2iEG,167.0,100.0,546.0,107.8,122.0,102.0
Afwa8XMK,313.0,102.0,686.3,106.2,181.0,187.0
XFn2wTYG,193.0,76.0,1099.3,166.3,274.0,186.0
ibFoJBcO,343.0,64.0,719.4,126.1,186.0,167.0
09NUAn7r,303.0,115.0,1054.6,193.7,154.0,129.0
41NFYmwu,434.0,75.0,920.7,95.0,164.0,271.0
RDzWfv1d,288.0,36.0,555.6,89.3,235.0,175.0
x2EkY1eq,298.0,91.0,609.4,148.7,81.0,154.0
CjgeZUEk,466.0,63.0,811.1,152.4,142.0,219.0
0Mb05C8r,466.0,84.0,550.2,169.1,239.0,227.0
cL1ay0en,428.0,90.0,983.7,112.6,207.0,266.0
DyaufhUk,578.0,96.0,784.7,151.3,116.0,151.0
ytWXr7S4,419.0,107.0,594.3,132.2,169.0,246.0
Xp0Tn3UN,492.0,101.0,446.3,169.4,215.0,240.0
8smThaM7,307.0,79.0,532.7,101.8,246.0,163.0
MdDgOJjD,291.0,59.0,690.6,149.7,165.0,242.0
um21o7Pl,554.0,87.0,423.1,167.5,169.0,238.0
PeifhIIs,226.0,83.0,527.9,204.2,106.0,144.0
CC9x2sL1,364.0,85.0,847.0,136.4,202.0,138.0
onyEHGnR,424.0,132.0,657.2,115.5,228.0,245.0
EltCRB27,255.0,105.0,510.5,123.6,244.0,198.0
MmCjzhkI,374.0,82.0,403.5,170.4,182.0,140.0
uIqiTUfI,546.0,107.0,743.9,189.5,177.0,235.0
UmB73pQf,223.0,20.0,510.5,140.5,121.0,253.0
6mmnItGS,384.0,119.0,266.5,150.7,193.0,132.0
MzQGXIl4,298.0,116.0,366.6,162.6,211.0,160.0
cOtJuBvk,289.0,94.0,867.2,188.5,213.0,57.0
rXUHA0W1,364.0,56.0,671.1,211.3,192.0,81.0
X5YVO9Tt,276.0,57.0,457.5,75.9,298.0,117.0
DH1Rmja2,353.0,116.0,829.0,146.7,249.0,267.0
cMurm6DD,399.0,69.0,727.2,146.6,327.0,203.0
1Rm7fzHG,296.0,91.0,564.0,135.9,272.0,169.0
0MRGkWIL,259.0,76.0,759.3,69.0,104.0,184.0
rZIMTiBU,555.0,121.0,650.9,187.0,234.0,203.0
7lNeNJon,673.0,118.0,461.0,119.7,199.0,228.0
B4rEFTEX,296.0,115.0,582.1,133.1,203.0,218.0
GQOBQyfi,435.0,128.0,574.9,176.7,204.0,117.0
x009LgSv,325.0,107.0,638.3,211.9,171.0,176.0
zX8Hvk7b,306.0,88.0,730.9,106.2,141.0,129.0
x6IVyZVd,346.0,18.0,727.3,91.6,205.0,147.0
zaV2TCAC,494.0,91.0,886.1,128.4,269.0,83.0
ryUbhmGh,376.0,100.0,686.3,134.8,220.0,131.0
VVy8B9cv,398.0,133.0,708.7,80.0,255.0,180.0
jTI3YGlA,324.0,39.0,459.8,216.9,196.0,116.0
qDL0FkPM,384.0,111.0,578.1,162.6,243.0,105.0
yKd7oC5Y,338.0,63.0,666.7,124.9,176.0,195.0
6SvituvO,294.0,92.0,928.5,175.6,231.0,193.0
8v01jKaZ,579.0,121.0,634.2,163.8,255.0,233.0
owu2bl5q,337.0,95.0,811.0,130.2,194.0,196.0
KMDWMt7j,408.0,62.0,253.3,48.5,131.0,122.0
hYKYuxzI,541.0,117.0,587.5,135.3,126.0,174.0
GDOxt0W6,290.0,52.0,658.6,92.1,251.0,158.0
AGzmv69R,521.0,118.0,525.0,109.7,79.0,118.0
TqPdjygr,435.0,130.0,1100.6,105.0,156.0,223.0
Gfp04ZnP,478.0,76.0,663.2,185.2,181.0,203.0
ZjAhTYrF,404.0,57.0,609.8,143.0,151.0,142.0
RFuIZLsq,466.0,76.0,843.1,152.2,213.0,240.0
W40Qh3Xd,431.0,85.0,680.4,96.9,250.0,201.0
DrkKkaMH,497.0,125.0,527.0,156.1,152.0,115.0
dNCcOEJL,371.0,74.0,726.0,117.6,171.0,193.0
3mto6B29,372.0,84.0,941.4,188.8,159.0,140.0
4QmCYyPo,499.0,131.0,670.9,166.1,309.0,204.0
05uF8G3U,559.0,79.0,575.8,169.5,204.0,189.0
JU5Q4pqZ,341.0,37.0,680.6,161.9,161.0,103.0
yrsJwmKT,473.0,71.0,697.1,156.1,214.0,131.0
YRtMQe7Y,448.0,113.0,885.1,218.7,209.0,184.0
P36e2aBz,605.0,93.0,392.6,96.9,208.0,55.0
QQnjAIbE,302.0,142.0,480.4,87.5,96.0,156.0
oybjPDE9,377.0,117.0,680.9,225.0,173.0,98.0
jAPzPHZQ,536.0,75.0,526.6,95.8,200.0,242.0
hUmPFkYw,481.0,86.0,659.2,102.8,25.0,229.0
6ZqLFCtp,206.0,74.0,672.1,213.6,312.0,216.0
kipsJJkV,354.0,106.0,788.5,143.1,205.0,245.0
zJPlJp80,425.0,99.0,609.6,151.0,151.0,195.0
ecO3h0WK,354.0,100.0,956.1,182.4,213.0,141.0
NtNZn6RX,348.0,130.0,498.5,178.2,190.0,131.0
Ds5aUVsy,334.0,87.0,494.1,172.8,237.0,175.0
OMHQqI9z,468.0,144.0,584.7,198.0,320.0,191.0
l09cjPc8,418.0,134.0,560.2,104.1,77.0,137.0
rmCF8Dht,351.0,91.0,352.3,116.7,179.0,206.0
L1jGjySZ,312.0,48.0,750.4,153.1,240.0,154.0
ZlsJ6nKI,459.0,100.0,355.2,109.1,181.0,181.0
0DeJFL8Q,445.0,45.0,458.3,178.4,235.0,229.0
5KYOjoOt,339.0,64.0,829.0,129.7,220.0,240.0
k7Ackndq,187.0,92.0,526.4,187.6,194.0,137.0
FQvz8wDH,373.0,140.0,728.0,77.1,135.0,146.0
1gdxFYUO,395.0,103.0,933.8,175.3,192.0,83.0
0kzgGkMZ,318.0,52.0,654.2,163.1,130.0,215.0
69pW4R7X,230.0,93.0,857.8,179.7,135.0,187.0
GshQdQPK,314.0,81.0,693.1,113.9,175.0,209.0
AZbeXVRM,373.0,119.0,711.5,54.2,237.0,156.0
NTO9pE1p,374.0,67.0,1068.0,221.9,159.0,218.0
vof20HzI,486.0,94.0,902.4,116.8,78.0,100.0
nZJrfI0j,474.0,93.0,584.0,133.1,268.0,191.0
hJpys04X,247.0,92.0,503.2,156.4,213.0,147.0
EYbtFFjL,387.0,43.0,644.6,133.7,196.0,196.0
Mc060ZpC,322.0,90.0,827.1,183.4,229.0,153.0
NnhONePr,284.0,76.0,781.6,106.9,206.0,129.0
CjqsVOKg,388.0,108.0,597.7,137.2,260.0,70.0
Uuh2wQya,361.0,83.0,656.0,139.8,304.0,146.0
9aTA3RoN,467.0,99.0,554.4,193.2,243.0,211.0
kd6vwApc,496.0,81.0,876.8,163.1,251.0,186.0
I51TQlvm,324.0,81.0,566.1,139.1,131.0,166.0
lliLoWJr,186.0,102.0,593.8,98.5,129.0,119.0
hcmbevu6,324.0,117.0,659.6,127.0,184.0,155.0
G9epVB26,316.0,125.0,819.3,91.1,268.0,115.0
h52obaQf,376.0,103.0,558.1,126.9,148.0,147.0
PKNfFnnh,461.0,70.0,297.0,207.4,244.0,251.0
TOMVXEgC,583.0,84.0,1140.7,173.4,286.0,146.0
JjQk5oSo,440.0,92.0,664.5,150.5,301.0,199.0
q1fO7Isr,468.0,76.0,877.4,259.7,253.0,197.0
XGfJyGim,376.0,110.0,403.2,175.1,34.0,168.0
QW20MrBk,524.0,143.0,523.2,152.1,186.0,97.0
GnaFfA7C,367.0,44.0,426.0,111.3,189.0,170.0
sM9Ose9u,258.0,82.0,527.1,174.0,156.0,129.0
plmTBYJf,145.0,66.0,509.5,133.2,350.0,150.0
D4umKQO1,340.0,99.0,811.9,85.7,190.0,222.0
9aE4wP2p,116.0,87.0,744.6,180.3,147.0,235.0
efhoNFPu,208.0,82.0,656.1,174.5,261.0,264.0
fZd4ld0p,312.0,126.0,466.8,214.3,185.0,193.0
a6BEsuSt,456.0,76.0,587.4,126.1,253.0,181.0
24lqkFiC,372.0,99.0,620.3,203.3,247.0,118.0
FXOv3nqS,221.0,109.0,766.1,80.9,129.0,168.0
VB3kaX2l,357.0,90.0,750.8,159.3,273.0,257.0
1pecfbxN,608.0,128.0,692.4,129.2,146.0,252.0
pIFMemn7,267.0,87.0,496.6,205.1,191.0,175.0
FnZU3Fni,510.0,77.0,1034.0,98.8,217.0,173.0
4x0ahN3R,423.0,73.0,810.4,180.1,196.0,243.0
3fUn85jS,475.0,59.0,747.9,207.0,309.0,131.0
WUZmqmXv,391.0,115.0,629.9,212.5,174.0,209.0
Kn465l37,341.0,82.0,610.0,139.9,73.0,123.0
gV6K5cg7,334.0,69.0,525.6,130.3,245.0,181.0
nmxvOBtr,228.0,72.0,746.6,171.2,199.0,154.0
vgqy91fp,447.0,58.0,786.5,116.6,247.0,266.0
QIuWOXtu,301.0,86.0,697.1,160.7,188.0,209.0
XoRmpqwU,370.0,72.0,264.1,233.0,174.0,134.0
Gvd1PE8O,618.0,91.0,912.5,133.4,178.0,176.0
gV2cMBtH,233.0,42.0,813.1,185.1,189.0,198.0
4VLaqp8C,356.0,94.0,694.0,175.5,160.0,192.0
Ve68u42H,483.0,68.0,794.3,125.7,41.0,189.0
CvcK1kUO,372.0,103.0,661.6,154.9,266.0,164.0
g9JYaqgc,622.0,71.0,518.2,73.3,141.0,178.0
BL6m5bUz,449.0,81.0,442.5,181.6,194.0,156.0
LoHpfm4A,454.0,73.0,786.3,116.3,183.0,239.0
Wofa6W5g,383.0,99.0,1068.4,178.0,141.0,153.0
mNST1jqr,340.0,140.0,558.8,106.3,152.0,172.0
RUaT9rMs,427.0,87.0,1029.8,198.8,202.0,122.0
z9QY5sKX,244.0,92.0,799.5,125.6,201.0,169.0
O42W0MpZ,429.0,65.0,694.4,156.1,249.0,115.0
BvsVOU3V,224.0,75.0,791.9,89.2,130.0,175.0
G6RYJhXe,247.0,121.0,814.3,169.1,179.0,156.0
jS4nJTFd,242.0,123.0,649.7,136.3,198.0,184.0
puE74fQA,313.0,112.0,824.3,153.5,214.0,127.0
hcv9vw0i,338.0,78.0,352.3,71.3,181.0,184.0
NnNFb0Vk,507.0,54.0,721.8,155.9,211.0,96.0
m5Fkqlc9,446.0,61.0,814.8,118.7,188.0,127.0
XoXuxfNA,399.0,97.0,673.8,147.4,189.0,154.0
e8uCoQFN,593.0,82.0,887.7,111.0,250.0,117.0
pX0hFz7O,331.0,68.0,411.4,148.4,253.0,215.0
mLn6g2q2,358.0,69.0,509.8,136.4,203.0,127.0
jlcH3dHD,172.0,88.0,643.5,199.1,232.0,154.0
6Tj8GFph,389.0,107.0,495.3,120.2,224.0,137.0
etMvyyjG,384.0,90.0,943.7,124.1,104.0,143.0
FKHkT1X3,318.0,118.0,519.5,97.9,176.0,239.0
ou0Ekoyi,358.0,84.0,686.3,155.9,278.0,153.0
MVTe5Ons,288.0,127.0,791.2,184.5,249.0,189.0
Q8oPmJkh,176.0,80.0,790.4,117.4,209.0,171.0
8hcWwwsf,404.0,133.0,253.5,114.0,128.0,268.0
HnroGqXw,194.0,99.0,558.4,82.4,190.0,100.0
H6EP5zUI,263.0,121.0,621.7,193.8,191.0,125.0
c393B7wS,316.0,90.0,545.9,62.0,185.0,139.0
KCwNzLu9,374.0,91.0,772.2,112.9,122.0,132.0
6ek5h8uS,254.0,119.0,511.7,116.6,159.0,242.0
0OGEwh4A,261.0,84.0,1047.7,148.7,223.0,164.0
71icY4HG,496.0,103.0,692.1,180.1,141.0,187.0
42opsVFP,295.0,66.0,633.4,136.6,314.0,162.0
K59untJm,508.0,98.0,581.3,134.4,138.0,203.0
Y7kB9n5I,383.0,118.0,618.7,153.5,250.0,161.0
fUzobY1b,476.0,107.0,805.1,94.1,109.0,117.0
rbcYvcqE,404.0,110.0,561.2,107.7,125.0,233.0
FuErs6L8,375.0,86.0,640.3,148.7,191.0,141.0
No5Q7Huo,301.0,89.0,478.6,181.2,94.0,167.0
haLGZbAG,473.0,121.0,795.0,67.0,178.0,177.0
JzbEvfHM,433.0,113.0,730.3,187.6,144.0,142.0
7KKtIYIL,356.0,113.0,896.1,155.8,146.0,304.0
RrLPU1nk,302.0,139.0,705.1,133.3,207.0,210.0
CZ3lnaQU,536.0,64.0,713.1,205.6,241.0,118.0
OBRiriqd,468.0,44.0,629.3,140.3,211.0,173.0
ikPwH0F4,318.0,81.0,435.4,138.1,225.0,158.0
E2YbHafo,240.0,73.0,551.5,88.3,304.0,112.0
uTOyn64M,174.0,109.0,913.8,240.0,157.0,228.0
J4YeUXdD,485.0,73.0,629.4,152.0,304.0,146.0
P77tdVws,101.0,62.0,437.3,210.9,112.0,153.0
wAk9cZvQ,353.0,129.0,685.5,162.5,212.0,171.0
80nVGECI,329.0,105.0,797.9,151.4,141.0,203.0
RMdM1oHs,333.0,135.0,730.0,135.8,173.0,129.0
VI1P0s74,238.0,74.0,431.9,188.7,165.0,259.0
J4Gbfa6R,451.0,72.0,696.9,199.4,210.0,145.0
fILzARvs,319.0,89.0,870.5,211.6,236.0,186.0
MfmDClnj,444.0,71.0,714.5,106.8,153.0,107.0
AoQ87ZQp,467.0,70.0,740.0,193.2,120.0,126.0
8K9dKEBd,469.0,84.0,657.0,173.1,268.0,179.0
AbtKm1Lo,393.0,118.0,524.9,120.5,191.0,246.0
tBEfyhrh,482.0,103.0,897.6,170.4,172.0,185.0
Lyjx1dCy,498.0,63.0,810.6,190.8,115.0,212.0
r5PxyxAY,178.0,86.0,426.2,129.2,68.0,167.0
tLYm9Q1f,349.0,53.0,427.7,168.2,176.0,262.0
tn0lhioP,276.0,98.0,781.3,121.4,193.0,155.0
8j1YbrHY,383.0,31.0,588.4,157.4,293.0,83.0
xnuJCMQj,453.0,59.0,339.5,144.0,174.0,208.0
gdHLPcYQ,221.0,73.0,768.5,114.8,205.0,158.0
Yh7dgu7k,322.0,64.0,601.4,176.1,137.0,100.0
2OjivOyU,364.0,138.0,579.5,207.5,74.0,128.0
H5YKtHei,165.0,60.0,728.4,143.4,190.0,208.0
uM5d6elN,347.0,101.0,385.2,166.4,100.0,182.0
9gNy3fBd,401.0,103.0,200.6,150.8,114.0,235.0
i2OVAGxt,489.0,98.0,909.1,131.3,221.0,190.0
oFhrCakq,390.0,103.0,297.9,165.7,250.0,152.0
pnVeTvL8,316.0,115.0,593.5,219.0,132.0,228.0
KACZ01EV,448.0,81.0,456.4,177.6,197.0,126.0
eRN6Oyul,506.0,87.0,387.3,128.0,239.0,82.0
RcNt030c,289.0,120.0,659.0,212.1,253.0,182.0
qOO3DPKm,377.0,93.0,494.4,128.7,172.0,100.0
NUNd1xFd,486.0,108.0,788.5,211.1,227.0,104.0
aqhdlljw,295.0,106.0,689.7,205.1,241.0,196.0
Fncu5yCd,420.0,110.0,803.7,140.2,266.0,104.0
vduSNOI6,340.0,74.0,614.7,163.5,233.0,239.0
oHkx6pfh,371.0,80.0,684.7,206.6,321.0,153.0
aRzsI7jK,621.0,58.0,649.6,104.3,150.0,210.0
j3WQkl8j,269.0,89.0,490.3,121.7,266.0,201.0
otJaQXLi,507.0,83.0,815.6,172.1,211.0,169.0
wkJeYzlp,288.0,84.0,883.9,193.3,73.0,91.0
AT9aMsKV,259.0,83.0,694.0,171.6,244.0,152.0
YHZFgJQm,385.0,93.0,740.7,136.1,196.0,181.0
nFaO0kLb,313.0,87.0,681.7,119.4,230.0,146.0
xz54eTJU,247.0,74.0,436.9,172.2,160.0,181.0
YaGTP4oc,452.0,123.0,471.7,134.1,171.0,165.0
2TWVaNQG,493.0,109.0,722.1,186.6,107.0,175.0
6JL2nRlD,189.0,88.0,800.2,108.6,189.0,161.0
803RSUNN,459.0,92.0,632.9,158.9,236.0,129.0
RuIzgFm9,385.0,86.0,499.3,91.4,234.0,178.0
rv3dqQod,567.0,101.0,660.2,154.1,143.0,240.0
CnmOO0tz,484.0,98.0,333.4,164.0,261.0,169.0
H7wxbc4J,411.0,110.0,419.7,135.9,195.0,222.0
nTAIirSK,379.0,89.0,645.1,189.6,218.0,187.0
DwPfGng7,447.0,106.0,363.6,168.2,266.0,236.0
ibSyvWlE,433.0,124.0,737.1,86.8,118.0,261.0
EAd6MyH5,266.0,117.0,651.1,117.2,162.0,100.0
9p4WVyEc,607.0,107.0,636.8,159.9,259.0,239.0
eThG41u0,365.0,72.0,747.1,91.5,229.0,216.0
XvYu3JQL,321.0,118.0,557.7,99.6,186.0,155.0
a0AMR4Po,613.0,55.0,752.0,99.9,138.0,123.0
sZib42kR,417.0,89.0,429.2,226.4,182.0,151.0
xsrGoONf,290.0,96.0,280.0,136.7,164.0,84.0
4x0RIq9Q,375.0,70.0,397.1,206.1,206.0,197.0
W9iA9DEh,315.0,83.0,688.2,167.0,207.0,234.0
cE41jgfW,459.0,111.0,796.2,140.6,177.0,230.0
Dn5QJzip,316.0,72.0,964.9,134.8,152.0,210.0
UjAorCQI,369.0,99.0,432.5,209.6,184.0,212.0
IoY9TZns,467.0,102.0,502.9,104.6,188.0,118.0
y5uJSsGf,283.0,107.0,842.7,161.6,203.0,186.0
n6k2km5S,372.0,148.0,443.1,188.7,115.0,121.0
IyINABCS,398.0,107.0,684.1,133.3,223.0,112.0
IgxUJCeS,461.0,140.0,687.0,164.5,224.0,165.0
L8yO1KQk,394.0,50.0,487.0,152.0,233.0,192.0
u12lO6kn,415.0,111.0,735.5,169.3,213.0,166.0
OVrxHfxg,472.0,52.0,820.5,231.6,198.0,169.0
loLtvDN6,472.0,67.0,668.0,159.4,203.0,148.0
vdjZ3MT9,361.0,44.0,562.2,142.3,180.0,271.0
ZDTtD5gq,503.0,78.0,961.4,91.1,189.0,188.0
jzO5PBBD,369.0,50.0,710.5,149.7,165.0,251.0
7gnUCoId,483.0,153.0,882.0,166.3,247.0,158.0
Un0UsJvV,522.0,100.0,985.9,166.6,146.0,174.0
YG6XDuwd,312.0,99.0,943.3,133.4,200.0,141.0
17iCQrcX,372.0,151.0,773.2,137.1,146.0,230.0
VnMf1bQt,343.0,47.0,574.0,143.4,269.0,190.0
J3I3aCaO,385.0,85.0,446.9,208.5,194.0,230.0
VmfxDnEF,528.0,76.0,603.1,72.7,188.0,198.0
xtI95KPh,489.0,106.0,956.5,100.5,105.0,142.0
tR9TnBy0,306.0,152.0,445.2,173.0,282.0,265.0
vFf1qz92,237.0,56.0,835.6,112.9,256.0,187.0
mOshcC13,225.0,107.0,920.2,161.3,170.0,184.0
zxR0NpX6,583.0,75.0,827.8,236.5,144.0,159.0
ZeV2kFcd,344.0,94.0,720.0,127.9,126.0,184.0
USIn29en,154.0,84.0,636.7,131.0,139.0,156.0
fjVBYLjg,347.0,95.0,942.8,154.3,225.0,192.0
sEQJweuo,426.0,72.0,583.1,138.9,223.0,196.0
uaGWhsJl,394.0,77.0,819.1,175.4,273.0,229.0
o4QsbAa1,250.0,126.0,397.2,176.1,213.0,157.0
3VQ6v6xe,486.0,103.0,574.9,177.6,168.0,160.0
Cc5zqnvs,438.0,94.0,594.3,135.0,177.0,165.0
YKXvmb31,275.0,81.0,350.0,118.3,189.0,123.0
jN1wBEp9,402.0,86.0,478.0,145.5,166.0,175.0
sBnLvOhL,453.0,94.0,484.7,205.6,187.0,107.0
gjs5ZXrQ,366.0,83.0,945.7,210.3,302.0,204.0
DNaWku6U,381.0,86.0,193.9,100.9,216.0,211.0
CmsbZAUA,346.0,89.0,832.0,170.6,221.0,229.0
rNEXvy6d,283.0,95.0,625.9,169.5,291.0,84.0
Hr9rlPTu,489.0,130.0,717.9,134.5,182.0,118.0
tfn6WPng,328.0,96.0,686.1,164.4,147.0,163.0
nIA0Jm6u,402.0,54.0,869.0,93.0,236.0,226.0
Y6rsMhT3,451.0,90.0,767.0,134.9,280.0,243.0
MK1q9w2w,588.0,84.0,1025.7,121.6,200.0,227.0
3JhOU3X1,488.0,58.0,798.1,124.8,295.0,214.0
ZP9grsxs,510.0,80.0,821.4,139.6,192.0,184.0
eN0137yp,277.0,100.0,889.5,173.0,234.0,212.0
hBNUEJZ7,501.0,70.0,1034.9,214.8,145.0,195.0
9sbs52ty,469.0,102.0,840.1,127.6,220.0,197.0
k3VfCTtS,588.0,101.0,807.7,211.4,249.0,192.0
JRxkMxnN,313.0,120.0,766.8,195.4,263.0,200.0
tLWc4lF2,391.0,88.0,685.4,96.6,160.0,239.0
3IqZ7Qri,550.0,112.0,668.4,175.5,235.0,230.0
ky40yDAL,304.0,84.0,606.3,148.1,220.0,154.0
QyLMpg1a,157.0,69.0,669.7,139.5,248.0,166.0
Qjm45oHm,267.0,98.0,584.0,184.1,195.0,212.0
Eqrt454T,458.0,90.0,542.2,171.3,228.0,163.0
E5rvAm2D,368.0,82.0,872.9,167.0,256.0,88.0
h3p9svuB,485.0,98.0,605.9,195.2,231.0,229.0
xo8EvOQ7,386.0,102.0,534.9,186.1,275.0,234.0
QeRTA0cd,313.0,89.0,805.9,200.1,242.0,216.0
gmSAZj4D,318.0,109.0,483.1,133.0,127.0,135.0
U7faf1A6,576.0,59.0,644.3,220.8,166.0,194.0
JnmNi3Rm,297.0,60.0,483.8,198.6,191.0,249.0
UEq9M6nW,438.0,96.0,444.1,73.8,249.0,138.0
Xt0PcGkw,483.0,81.0,592.3,183.2,202.0,226.0
Puux0L1u,218.0,30.0,484.5,136.8,251.0,265.0
jOCFOEDu,259.0,89.0,1028.6,175.4,218.0,229.0
Kx0qnlO6,340.0,110.0,607.3,135.5,201.0,175.0
5oW6Tw22,319.0,105.0,777.0,235.5,168.0,253.0
QnprVh0p,402.0,63.0,591.1,159.8,160.0,137.0
psRvDVv4,273.0,97.0,687.5,108.0,259.0,129.0
JN4cAeCO,592.0,50.0,660.8,192.5,318.0,126.0
NmML7ipx,458.0,61.0,1000.4,166.7,202.0,152.0
ud9QMBSx,381.0,103.0,613.2,179.9,217.0,165.0
gsAc02KN,598.0,39.0,526.9,132.9,147.0,159.0
4D2bj0K0,583.0,70.0,423.8,181.7,194.0,138.0
iC4sqTYJ,321.0,65.0,600.8,167.8,172.0,155.0
7hR56JxE,137.0,56.0,921.3,144.5,307.0,241.0
HNLOot6G,454.0,54.0,721.6,135.3,292.0,251.0
r0QIh5eQ,339.0,85.0,609.6,154.8,185.0,179.0
Ns3dR8Ad,538.0,126.0,533.3,121.1,164.0,204.0
A3LREPfn,374.0,86.0,651.3,88.5,306.0,167.0
TrpVmmeI,460.0,97.0,382.2,173.4,244.0,97.0
I8T3NQ5l,202.0,154.0,728.3,201.5,186.0,178.0
2WiqRKf0,405.0,106.0,785.1,129.7,153.0,233.0
QV9Tb1zs,357.0,88.0,851.6,213.8,262.0,201.0
vome09wq,351.0,67.0,774.9,174.5,212.0,169.0
HhquFqLY,507.0,58.0,710.6,149.4,240.0,106.0
dKgRjUP9,170.0,114.0,591.7,197.4,278.0,112.0
t0fVP9Mk,455.0,66.0,819.9,203.3,241.0,192.0
k6qH6nCk,408.0,94.0,726.4,83.7,226.0,236.0
HOnvu4jS,372.0,106.0,689.6,126.1,178.0,183.0
SNV8tAIi,357.0,60.0,315.6,127.9,82.0,177.0
N2vn0rbK,374.0,92.0,647.9,165.2,123.0,200.0
UyxNaRZw,418.0,79.0,755.0,69.9,129.0,218.0
qtCrg4Xy,835.0,113.0,583.7,204.3,180.0,281.0
2LrvwEvA,215.0,90.0,482.3,182.2,222.0,146.0
DCJztAzf,464.0,114.0,475.0,167.1,206.0,177.0
qVCGqKwE,462.0,124.0,658.7,167.0,258.0,193.0
Dwrh2eqc,324.0,103.0,671.7,153.5,209.0,260.0
PqSpoQWU,305.0,115.0,479.0,113.0,176.0,92.0
GPNMHWDM,324.0,65.0,862.4,156.8,189.0,199.0
c5oNJsiJ,237.0,90.0,531.9,184.7,236.0,179.0
OlJsyVU5,403.0,85.0,996.5,68.5,221.0,140.0
1pVpsXby,382.0,85.0,465.0,75.8,211.0,288.0
QKz0504Z,340.0,88.0,1034.2,202.5,144.0,232.0
vU1r72jD,601.0,91.0,648.0,72.0,234.0,159.0
dF9lV2FC,203.0,96.0,595.1,142.5,277.0,142.0
C9K66nF3,505.0,79.0,604.3,145.3,210.0,174.0
MeIo3OJR,514.0,94.0,579.0,184.5,359.0,227.0
xBhwqME3,693.0,122.0,596.9,236.1,169.0,206.0
wCpYS9RV,292.0,78.0,757.2,143.4,150.0,202.0
ZXME0LmE,398.0,68.0,605.5,214.6,70.0,151.0
q00uEyHg,218.0,128.0,741.6,123.0,219.0,169.0
VgVCbpP1,230.0,71.0,727.9,133.1,129.0,253.0
rTfYe5Sm,600.0,97.0,760.9,121.2,181.0,209.0
S6upZV1S,513.0,85.0,814.7,124.6,222.0,248.0
82zVXown,554.0,105.0,704.4,161.8,243.0,141.0
LrPmonCG,342.0,86.0,848.5,147.7,164.0,139.0
rup4Vtzy,373.0,97.0,791.6,151.4,261.0,138.0
QuWoSUAj,553.0,134.0,502.1,165.6,168.0,176.0
2sCRRuDF,324.0,84.0,738.6,171.6,159.0,137.0
0MZwSlCg,473.0,143.0,458.2,86.4,220.0,179.0
Y7U1rwxf,14.0,46.0,913.9,193.6,104.0,172.0
KKZqkYUC,369.0,73.0,449.7,119.7,199.0,224.0
aZh98BEt,380.0,49.0,706.4,179.5,191.0,290.0
5coG9ZID,342.0,96.0,613.6,145.0,156.0,201.0
ekraTdtj,336.0,124.0,866.3,177.3,103.0,201.0
42q8Quyw,401.0,69.0,682.6,83.6,246.0,162.0
qFIV8U7K,354.0,117.0,941.9,183.3,22.0,140.0
j3LOItOf,166.0,88.0,583.5,112.9,310.0,322.0
BlCmCMlW,522.0,34.0,512.5,173.8,140.0,153.0
7F2MWjJ9,363.0,74.0,715.5,217.3,253.0,195.0
LvE13LtB,295.0,126.0,393.2,176.6,100.0,214.0
ZtOHXIqU,492.0,116.0,989.2,190.3,228.0,258.0
QZ6ie3q8,426.0,113.0,1009.5,169.6,233.0,219.0
6mABScgx,368.0,109.0,505.7,105.7,242.0,169.0
jnI6UdSk,518.0,44.0,755.7,127.1,174.0,183.0
wv6Zihrc,430.0,96.0,702.9,173.3,279.0,186.0
JQSaigoS,457.0,118.0,762.6,148.0,232.0,142.0
T6xq6wGG,384.0,48.0,397.2,39.6,328.0,112.0
vm8HkpRd,443.0,98.0,533.0,177.7,180.0,103.0
cUfuJrYT,472.0,95.0,864.8,136.4,163.0,192.0
Vav7wdKc,364.0,98.0,492.6,121.4,263.0,238.0
JweTa2e9,487.0,67.0,720.8,137.5,157.0,231.0
LIu6cvNe,177.0,96.0,815.2,87.4,199.0,221.0
VmRBSrwL,500.0,123.0,520.9,230.7,128.0,95.0
